,Date,Speaker,content
1841,1981-02-24,WINN," Mr Chairman, this is Willis I have two or three things One is that we have one method now of addressing our base drift problem with these developments and we really didn't address that in our previous discussion Second is that loan demand is not off as much at the small banks, I think, as it is at the large banks with the shift into commercial paper, given the lagging prime rate And third, a technical way of achieving the same purpose--although I think it would be far more difficult to explain--would be to drop the band but at the same time raise the discount rate That would do almost the same thing, although it's more difficult to explain, that we'd accomplish with raising the borrowing assumption above the $1 billion base--    2/24/81  I think that's right, Paul, but it's another way to do it  Immaterial to me, Paul "
1867,1981-03-31,WINN," Mr Chairman, I feel that we're really trapped or tripped up by our own procedures We built in the expectation that we've lowered the ranges and yet we make no allowance for base drift in our targets  That's right That would be my point We're in the upper end of the old range even though we're below the range for the--  Well, that again is where we've tripped up If we start to adjust the aggregates for the transaction part of money market funds, that is clearly one thing It's not the total money market funds, but we see the transfers going through on our check clearing operations, so they are being used Second, we have RPs and Eurodollars and one can argue how much of that belongs in the picture And if we adjust the aggregates on a real M-1B or transaction type basis, it results in a much higher figure than we're reporting So, not only have we got our targets out of focus but the bullets [with which] we're trying to hit the targets all seem off to me We really have two major sources of confusion for which I'm afraid we're going to get beaten over the head no matter what evolves Add onto that a look at the economic analysis We have inventory certainly tight or under control; we have consumers who certainly have behaved far stronger than anybody thought they would, but they're continuing to do that; we've projected construction expenditures in office buildings, apartment houses, and hotels that really are starting to jump in a very big way; and we have the stimulus from the deficit that's certainly a pretty big one And we ought to recall that we've been projecting declines since 1979 Now, one of these times we may get that, but we're not sure we're going to get that So we're higher in the range than we think we are We're much higher if we adjust the aggregates And we may have a stronger economic picture than we think we are facing All of these factors give me pause as we start to set our objectives for the next three months  Oh, no, ""B"" to ""C,"" or something like that "
1889,1981-04-28,WINN," Paul, what does this do to M2?  Paul, do you get any indication of institutional stresses and strains?  I was just wondering if the interest rate pickup is going to cause panic in certain sectors  I agree "
1934,1981-05-18,WINN," One of the interesting areas is the steel industry, which is running currently almost at capacity How much of that is inventory building is not quite clear, but think about what would happen if automobile sales should pick up or--this is hard to determine--if defense orders start to flow to a greater extent than they have previously We'd have a really tight bind with respect to steel The second thing is that if you look at retail sales across the board, and they have been very strong, [our sources] all report that it is for top-of-the-line merchandise The bargain stuff isn't moving very well This is not a feeling of weakness in my judgment in terms of what is happening there One has to watch this comparison with last year--which is how retailers report sales--because of the credit crunch and the difference in when Easter falls and other things But retailers thought sales would tail off after Easter and they are continuing quite strong even through last week, which is a rather strange phenomenon The third point I'll make is that on John's point about office building and other kinds of activities we may have a bit of a booby-trap in this area in that most of those have been financed on construction loans without take-outs in some instances And the question is With the change in interest rates, what kind of take-out set-up are we going to have for some of these things? They went ahead with the buildings thinking that if they couldn't find financing, they would sell them We may have more for sale here suddenly than some people have expected And this is a financial booby-trap out there that may or may not snap at us  But that's with no change in the rate of flows in and out If we have any kind of increased disintermediation, that would precipitate it in a heck of a hurry  Mr Chairman, there are several things we haven't really talked about this morning, including the international situation, the Middle East, and a number of other things that certainly could alter the outlook very quickly A second point is that I'd be very happy if somehow we could get away from the check writing privileges on these money funds, because I think we are exposed there with the funds investing in issues that could go sour on them We may have more volatility built into this than we are thinking about The third is that we talk about targets as if they were fixed and we forget base-drift and a whole lot of history that goes into them I'm not sure that hitting the midpoint of our new range is what we really ought to be doing A little miss on the low side might be more helpful than misses on the high side I'm disturbed by the M2 and M3 figures, which tend to go on the high side in this set-up On the other hand, I have some sympathy with Lyle's point of view in that I'd hate to see us run the rates up and then run them right back down again That would not be very helpful in terms of our longer-run objectives To take a stance at this time, I would be content to be able to hit somewhere between ""B"" and ""C"" rather than to set a target and then be all over the lot in terms of our performance I, too, would be inclined to raise the borrowing objective to help move in that direction; I'd go to $21 billion or something in that neighborhood as a first move  Is it through June or to June, Paul? I'm worried about the lack of [unintelligible] "
1974,1981-07-06,WINN," Mr Chairman as I listen to this and think back over what we've had to read, I become more and more impressed with the fact that we are hung by our own petard in the M-1B concept If one really tries to convert that to a deposit category, and makes any allowance for the money funds and for repos, then the whole perspective changes One's whole interpretation and thinking about this changes I just think we are hanging onto something that is not very real I know the difficulty of trying to get rid of it, but it certainly--  It really alters one's whole perspective on this to think about it in a realistic sense  Well, I think one understands it a lot better if one thinks of it in terms of the behavior being somewhat different than reported  Sure You get a much higher growth rate if you convert this We talk to people who are using money funds for their deposits; they're banking the rest of it Something has to give  My thought is that if you change the measurement of what we call [M-1B], then you get a different behavior path And you get a different outlook on this whole history as well as on current developments  That's right  Mr Chairman, we've mentioned very little about wages, but we have the backdrop of the air traffic controllers, the upcoming post office [negotiations], and baseball as another indication of the popular mood on wages  I don't see much easing of inflation occurring It may show up But at the moment, with utility rates going up and the possibility of food [price increases], the mood in the public toward inflation easing isn't very evident Everybody is looking more for it to hold [steady]  My second point is that in talking around--I've been in the building game a little recently--builders all complain that they haven't had a chance to increase their prices in the last two years because of the status of housing They are all sitting there with [price hikes of] 20 percent or more ready to go anytime there's a little uptick in the housing area Now, this may be wishful thinking, but they certainly are not psychologically adapted toward holding the line Finally, all our scenarios suggest a smooth process developing I just think about all the uncertainties and the questions I don't think we have a year to go on the thrift industry before we start to see some major shifts of funds I don't know whether it will be people getting scared and shifting funds, or an acceleration [of flows] into the money funds, or a money fund going kaput Then we could wake up with $100 billion more looking for a place to go We may have major problems from crises and movements of money, which are going to impact institutions in a way we don't foresee And that's going to be the biggest psychological change to take place in the period ahead  Mr Chairman, I'm impressed with the power of the number We should remind ourselves that [when] we were sitting here a year ago and thinking about the future we forgot base drift in setting our targets If we go back and adjust for that and secondly if we adjust for the changes that have occurred in M-1B--and the Michigan survey, I think, does not include corporations' use of money funds in the transactions balance set-up--the adjustment probably is in the other direction [If] we were sitting around the table at the moment faced with the fact that we were over our targets, not under our targets because of the base-drift problem and the adjustment of M-1B, I wonder what our reactions would be I think we can get trapped by the numbers we're playing with here if we're not careful  Second, contrary to the view most people have expressed, I'd be very strongly in favor of changing our targets at the moment I think we're going to get trapped next spring if we don't Suppose we're successful in the sense of coming in at the lower end or less; that becomes our base, if we use precedent on this score Think what kind of adjustments we're going to have to make and to explain at that stage to make this fit any kind of economic analysis related to those that we've heard If we're not careful, we're going to be increasing our numbers in February I feel it's much easier to try to explain it now Also, if we set targets, we ought to try to shoot for the midpoint When we set targets and say we're going to shoot at the lower end or less, I think we're playing games a little Moreover, if we have to make an adjustment, I think it is easier to make it now and then not make one in February I think we have ourselves trapped by this annual review, particularly when we base it on where we are rather than on having some continuity in the series over time I'd be in favor of making the adjustment now and, if we're lucky, that would bring us closer to the midpoint of the adjusted range Then we would not have to make a change on an annual basis to make a continuous effort to achieve our inflation objective It seems to me that we ought to avoid getting trapped into basing our ranges on where we are and do it rather on a continuous series over time  I remind the group that we come back together in about six weeks, so we are not casting this in cement for the next six months I'd be inclined to somewhere between ""B"" and ""C"" with the funds rate range of 15 to 21 percent or something of that nature and $14 billion in borrowing "
2013,1981-08-18,WINN," Mr Chairman, we have been sitting around waiting for a recession to happen now for a good many years, and I couldn't help but notice driving down yesterday that Lordstown, which is one of the large GM operations, had probably the fullest parking lot I've seen in the last five or six years in terms of employees' cars  That's right This may just be a temporary build- up, which could be shut off quickly when the cars don't sell, but I was interested in the obvious employment there Secondly, I am surprised in talking with my business friends how few of them appreciate that the corporate tax benefits are effective in 1981, not 1982 They were effective on January 1, 1981 and we may have some realizations on that score that give rise to some activity in the fall On the other hand, when the realization hits of the size of the deficit inherent in the present tax and spending programs, we may get some reactions the other way based upon the amount of budget cuts that still have to be made, if they are going to be anywhere close to it  Just one comment, Mr Chairman I'm not sure I understand completely the economic implications of the redistribution of the retail sales figures, in which the upper end of the price range is the big factor in supporting sales and the lower end is having a real struggle When you add on to that the implications of the tax bill, I think we're seeing a rather widespread shift in the distribution of income and I'm not sure I understand all the economic implications of that "
2043,1981-10-05,WINN," Just one question To what extent did the Libyan pull-out [of funds] from this country affect the rate movement?  Yes If I understand, there was a big withdrawal of Libyan funds from this country  Transfer  I'd just raise a question about the margin and the valuation [for System repurchase agreements] What is the margin requirement?  I'll say a couple of things One is that many of the small businesses are holding on and as such they're delaying or [canceling] any orders for new equipment and delaying expansion, so we're going to get some secondary effect from this curtailment Many of them have worked out financing arrangements at under prime so they get a little relief on that score, and the banks have been cooperating with them on that to hold them together They complain about the large companies not paying their bills more than [about] one another; they say the large [companies are] carrying themselves through the impact on some of the smaller companies And this is a source of complaint Strangely enough, none of them that I've heard really [favors] a change in Fed policy They realize it's tough, but they want us to hang with it still Another point is that if we look at large capital investments and that sort of thing, it's interesting to see the changes that are taking place in the debt/equity ratios It used to be that a firm financed a building [entirely with] debt and no equity and now the ratio is up to about 50/50, which is an interesting turnaround in terms of the financing arrangements in our area My concern is largely that the crunch is going to come with some of the financial institutions, not with some of the business firms, and that the unexpected fallout or the repercussions may send shock waves through the system They talk about months until the end of the line  Yes  No, there are a few banks  That's right That is the thing I think is the real [unintelligible] side of it  Some of our large national companies have quietly renegotiated the COLA contracts out of their labor agreements I think that's a very positive step  Does anybody have a feel for what federal government policy is going to be on this score?  Mr Chairman, I would mention the fact that the fiscal outlook has changed rather substantially since our last meeting, and that's going to have an expectational effect that will probably put us to a much greater degree at the friction point here in terms of our struggle I don't think we should ignore that aspect  Mr Chairman, I get a little nervous about the 42-day gap before our [next] meeting with any of these specifications I don't know how to assess the Sadat situation I don't know whether we're faced with the problem of increasing retardation in business activity or whether this is temporary and the economy will bounce back I'd hate to see us with any of these limits with a negative rate of growth of M-1B in October That's not viable in terms of the political side On the other hand, I don't want a precipitous rate decline I'd rather put some sort of limit on the M-1B growth and a narrower funds range and in 20 days consult again as to what the implications some of these rather dramatic events are going to have for us To set up wide specifications for a 42-day period I think is a mistake at this juncture I'd prefer something between ""B"" and ""C"" in terms of the aggregates and I'd like to consult at the 13 percent level [on the funds rate] But I'd sure hate to see that [rate] go up over 16 percent at this time until we have a better feeling as to which way to turn By the end of the period we may have to make changes on both of these  Maybe we should resolve never to meet on October the 6th "
2068,1981-11-17,WINN," Mr Chairman, it disturbs me to sit here and let us contemplate what is really a fiction, which is these numbers that we're going by I'm watching the volume of our check clearings in Columbus suddenly shoot up, which is an unusual phenomenon at the moment If you look into that, it's unbelievable the money fund transfers that are being put through by one our Columbus banks I wonder if the numbers we are dealing with here were closer to the reality of transactions balances if we'd have the same kinds of reactions we're having to these numbers To play these numbers out seems to me to be a serious mistake in terms of transactions balances against the economy I think these are too low in terms of reality if we adjust for the money funds, which are growing very rapidly [based on] the push being made, at least in our District, not only in terms of large corporations but of individuals moving into these money funds The pressure is really very great to get individuals to convert into money funds, which are transaction balances It seems to me that it would behoove us to move promptly to find out what proportion of these money funds is in fact transactions balances and to start to factor that into our thinking about these aggregates, if this becomes a guide in terms of our policy  My second point is that it seems to me we're stuck not only with arbitrary numbers but that our perspective is too short If we think a bit longer term about what we're trying to do, we get away from some of these extremes in our thinking concerning this 5-week period Third, to try to get away from this damn base drift problem, which is going to kill us on the one side as it did last year on the other, I'd put this in perspective by going back to the fourth quarter of '79 and then making some growth rate projections out into these periods for what it takes to get us on a reasonable path from that level until the March figure gives us somewhat different numbers than have been presented to us here So, this is a series of things that we need to think about in our policy considerations  -10-    11/17/81  On the economic front, I have a concern which is not shared by my colleagues, I must confess I think we've kind of gotten over the interest rate bulge temporarily here in terms of pressure on corporations But I have a feeling that the profits squeeze is setting in and that some managements are going to throw in the towel and that we're going to have more financial problems in the months ahead than I think are factored into some of these forecasts I don't know what the fallout of that is going to be in terms of psychology [and the effect on] this turnaround that is projected in the months ahead This really is causing me concern because of the fallout that would have for financial institutions that think they're in pretty good shape and could suddenly wake up with some rather sick loans on their hands that really aren't [known by] the public  That's right  Can't we go back and take a look at some of these accounts and see to what extent they really have--?  What strikes me is the number of people one talks to who are becoming aware of them and now starting to use them That really is accelerating  That's the thing I think in the last few months we've seen a really marked shift into this sort of account  What's that going to say? "
2099,1981-12-21,WINN," The other Polish problem is their debt Do we have any feeling at all on when that will start to come to a head?  The end of the year is the due date, is it?    12/21-22/81  There are more than the Polish loans out there that are in trouble The insurance industry reports a considerable increase in the amount of problem loans Our Canadian friends have come down and done a big real estate investment without taking out financing, so some of the office building complexes are in a peculiar status at the moment, and they may be coming on the market My guess is that the building boom has about run its course--well, it may go another year--but that office space is starting to show up as a little on the heavy side across the country  I would like to join the chorus of those who are calling for a re-examination of these measurements because I think we are just playing mumbo-jumbo with the numbers game now I think we can do a better job of providing measurements of what money is all about And until we do that, Fed targets don't make much sense to me because we just explain them away by all these deviations In Columbus, for example, our money market fund clearings have gone from 25,000 a day to 115,000; that gives you some idea of the kind of activity that is going on in that area This is the Merrill Lynch clearing setup And here is a backward way of getting into that measurement  On the money market funds  I think we have to get on with the measurements [As for] Frank's point on seeking other measurements, unless we have some measure of the reserve base or something else, we don't really have reserveable assets involved in the money concept I just think we must get on with an attempt to remeasure some of these magnitudes They may not be very accurate, but they are a lot better than reaching in the dark for some numbers that really don't mean anything And then if we don't hit them, we explain it away because of all these deviations In view of that uncertainty, I would prefer to stay right where we are with these targets but to get on with the recalculation of some of these numbers Unless we do that, we won't have any way of establishing a reserve basis for these items We are playing more and more an inequitable game in terms of those who participate in the conventional forms It just behooves us to get on with the problem of measurements I don't think we have any real basis for our shift adjustment; it [involves] numbers that we had some time ago but I don't think those are accurate I urge that we get on with the problem of a re-examination of these targets  Yes, I will make an effort  Chuck, what do you do with M2, then?  I would take to heart your caution that we better look down the road in terms of the short-term target as well as just the immediate problem And I would go along with the 4 and 9 percent on the aggregates because they're in line with our longer-range targets [For the funds range] 10 to 14 percent is fine On the other hand, if the aggregates should come in stronger, a little increase in the rates, not a major one, would not bother me as a warning in terms of what lies ahead So, I would not be upset, if the aggregates were strong, to see a little firming in rates as a warning to what the fall may hold for us "
2127,1982-02-01,WINN," Well, the thing that troubles me most in your forecast is the level of unemployment There is very little progress made during the period of the next couple years With the supplemental unemployment benefits starting to disappear and with the situation in the states being worse than projected--I think you get your totals because of Alaska and Texas, which are in very strong positions--we have a widespread absence of support for the [affected] population group, in light of the reduction in some of the federal programs in this area And I think the FDR [television series] is not helping us much in terms of a background on that I sense in the labor movement and in the political movement a stirring that I don't think is going to let this thing grind out in the kind of sequence that we see Then supplement that with further bankruptcies in some of these sectors, and it seems to me that we haven't factored into this [forecast] a scenario that could be quite explosive This level of unemployment is quite different than in previous [recessions] in terms of the hard core element And we're removing support [by scaling down] some of the programs that perform the cushioning effects    2/1-2/82  there So, I think there is more explosiveness in these numbers than is apparent in the actual figures  This is purely a technical change, but a couple of banks with the largest increases in NOWs closed out their ATS accounts, so it was just a transfer And that would still--  [The total would] still be the same, but just for the NOW account category--  Mr Chairman, against the background of the behavior [of M1] in January, I think any changes we make would be subject to a misinterpretation regarding what our intentions are Second, I'm really concerned about the thing we call M1 because it's going to become less and less of a measure of transaction balances I watch [banks] in our District as they tool up for [changes in] cash management, and there are big, big, numbers here that don't show up at all as M1 numbers The sweep accounts also are being tooled up in a big way and that's going to affect behavior, so I think we have a real case [for not changing the ranges] in terms of the changes that are occurring in the aggregates themselves in this period alone Our concern should be to get a better feel for what these numbers really are than on this [unintelligible] that we play out here I'd also focus on the ranges and not the midpoints because the midpoint overemphasizes our precision and our ability to achieve these things  -46-    2/1-2/82 -47-  Third, it seems to me, with this uncertain economic background, that we can't just stay with this willy-nilly And we ought to factor that into the report that is made at this time, saying that as things change, we too will reexamine what we're trying to achieve "
2155,1982-03-29,WINN," What is the status of the Polish financing? Doesn't that come up at the end of this month again?    3/29-30/82  Could I raise one more question, Mr Chairman? What's the status of Mexico, with the devaluation?  Steve, does your Arima [seasonal] adjustment allow for the change in the tax structure this year--that because of the change in the tax laws we shouldn't have the borrowing that formerly accompanied the corporate tax bills and so forth?  That is going to be a big change, I think, in the way it affects--  Could I raise a question? Thinking about Peter's recitation of the policy actions taken over the past months, and then looking back a bit over history, how do you answer the question Has the policy caused or prevented short-run variability in monetary growth?  I'll be brief One, I think there's too much doom and gloom here  If you look at the cyclical figures, they don't look as bad to me as the early '70s cycle While unemployment is    3/29-30/82  high, it started from a much higher level, so the decline [in employment] is really not that great And if you look at the possibility for inventory adjustment and an inventory cycle and then factor in the tax cut at midyear, it seems to me that we have some very positive forces there  The second comment I'd make is that [I wonder if] we really have adjusted our thinking for the changes taking place in fiscal policy I must confess that [a deficit of] $160 billion blows my mind as does the [potential for] crowding out But I think we have to recognize that it's a quite different kind of deficit in the sense that previously we had the tax rebate or whatever that was called and then [the financial system] had to turn around and lend to corporations to supply the goods to take care of the [unintelligible], so there really was a double whammy in the finance market Today we have the problem that--what was the tax savings for IBM, $100 million? And while that shows up in the deficit, IBM is out of the market by that amount If you look at the savings certificates and IRAs and other accounts, again there is a different impact on the market from this deficit in terms of financial demands than we had previously It's not in the sense of $160 billion to zero by any manner of means, but I wonder if we don't overplay the size of the problem just a bit I'm not saying that I'm happy with the $160 billion deficit, but in terms of its impact on markets we may not get the crowding out because we may get a change in demand And the deficit is really financing a lot of the savings and corporate needs that otherwise would show up in the open market  Interesting  My concern is the reported understatement of M1 in terms of our money funds, the sweep accounts, and all these other phenomena If that were constant, I wouldn't be so concerned; but I think it's a growing proportion, so we may be getting more growth there than we recognize With that in mind, I'm a little sympathetic to the problem of getting beyond April and what we do from there I would associate myself with the comments being made with respect to ""B"" leaning a little toward ""C"" "
2210,1982-06-30,WINN," I have it ""It is the sense of the Congress that if Congress acts to restore fiscal responsibility and reduces projected budget deficits in a substantial and permanent way, then the Federal Reserve's Open Market Committee shall reevaluate its monetary targets in order to assure that they are fully complementary to a new and more restrained fiscal policy"" "
4814,1992-11-17,WINN," [Unintelligible] only from Mr Gonzalez and only from his staff or Mr Auerbach We don't know what the new subcommittee chairman's agenda may be A footnote Steve Neal is still trying to keep [the chairmanship of] both the financial institutions and the monetary policy [subcommittees] But whether that will work out or not remains to be seen I would note that back in 1977--  Dick, if I go back to this survey that Steve Neal did in 1976 I'm afraid I don't have a very good answer for you because he didn't put the question in those terms Although there were a number of respondents who in reacting and addressing the issue of verbatim transcripts or memoranda of discussion said such things as ""but I also favor an immediate release of the policy directive,"" that wasn't really the issue on the table Obviously, immediate release of FOMC decisions is the issue in the Hamilton-Dorgan Bill Clearly, there are some members of Congress who are interested in that, but we don't know how many That has not moved along in the Congress, but obviously some members are interested in that  Well, I would guess that the members of Congress are more interested in knowing the results and knowing the results  -52-    11/17/92  quickly than in having a detailed record that comes out in three to five years So, if you put it to a vote, it would probably go that way On these public disclosure issues--the Freedom of Information and Government in the Sunshine Acts--the record of Congress is that whenever those kinds of bills are put before them, it is very hard not to vote for them So, if you put the issue on the floor of the House this minute ""Is the House of Representatives in favor of immediate disclosure or not?"" there's a political bias toward immediate release of information On the other hand, the fact that legislation like that hasn't really moved along in the Congress makes one question how much real interest there is in the subject I don't know if that's responsive to your question, but that's the best I can do  We cannot deal with this long-term disclosure of verbatim minutes ourselves because of the Freedom of Information Act problem The only thing that we have any control over is release of the policy directive  Jerry, I'm not sure that I heard all you said  Right, but what were you proposing? You were asking me-- "
4864,1993-01-06,WINN," The bill Chairman Gonzalez introduced yesterday does address this issue very explicitly There are two provisions that deal with the issue of disclosure One says that there should be minutes, a transcript, and a videotape--all three--of the meeting that would be made publicly available within 60 days Secondly, there is a provision that says that any determination, decision, directive, or other conclusions by the FOMC must be made available to the public within a week of the meeting So, this one-week provision is a new angle that had not been mentioned in his earlier correspondence or press releases but is now a part of this new legislation Let me also say that I have just finished a written detailed summary of what is in this bill, and I will be putting that in the Pouch to you tonight along with the text of the legislation and a section-by-section summary that his staff did I don't know if the disclosure provisions that I've just described shed much light in terms of how we should deal with the letter It does show what is on his mind "
5051,1993-10-05,WINN," Bob, in my conversations with Gonzalez's staff they have indicated that they expect Chairman Greenspan to testify on the broad issues in the legislation on the 13th, but that their view of the hearing on the 19th is that it would be limited to that part of the Bill that deals with minutes, transcripts, videotapes, and their release, plus the questions in the letter I have not explored further with them their motivation behind those questions So, I do not have any information about what they're getting at beyond the statements in the invitation to you They did grant that at the hearing some other members may raise some of the issues in the Bill But they expect that our testimony and written statements would be focused on the minutes issue And I think they're trying to confine the hearing on the 19th to that issue  I've talked to Committee staff and they do expect that each one of you would make an oral statement, but a short one I'd think the written testimony itself would surely be rather short, maybe three or four pages  They have not decided yet on the exact format  -11-    10/05/93  They have invited all of the Governors and virtually all of the Reserve Bank Presidents at this point My last count is that they would have at least 15 of us present I asked how they were going to set it up and they're currently thinking of having the Governors appear first on one panel and then having the Reserve Bank Presidents appear as a second panel but also having Chairman Greenspan remain at the table But they would ask each individual to have a short oral statement  My understanding was that what they expected in the written statement was a reaction to that part of the Gonzalez Bill dealing with the minutes  -12-    10/05/93  And the three questions "
5071,1993-10-15,WINN," I think the answer is no I don't have any sense that they have any knowledge whatever of what we've been talking about  I have a few words about arrangements on housekeeping matters on Tuesday They seem pretty mundane after the previous discussion  I have a few points on arrangements We will have 16 witnesses on Tuesday At this point all of the Governors except Vice Chairman Mullins will be there and all of the Presidents except Bob Forrestal and Bill McDonough will be present I am being told by the Committee staff that they are planning to have one large table at which all 16 witnesses will be [seated] Chairman Greenspan will testify first The other members of the Board of Governors will be at the center of the table and the Presidents on either end of the table The other Governors will testify after Chairman Greenspan and then the Presidents will testify They will be asking that you summarize your written statement in a two or three minute time period They will have eight microphones at the table; each of you will have to share a microphone with one other After the initial statements they will have questions They are hoping to adjourn this first panel [around lunch time] They're hoping it won't go later than 1230; it might go to 100 But as you know, they have other witnesses They have Anna Schwartz and Jim Miegs and they have a bond trader from the West Coast who will be talking about the effects of leaks in the market Some of you may be bringing a staff person I believe that I can secure enough seats so that if you do have a staff person we'll be able to accommodate that, but not more than one We will provide transportation to the Rayburn Building from the Board for anyone who wishes to do it that way You may also wish to take a cab directly from your hotel But if you want us to transport you to the Hill, if you are in the Board's garage by 930 we'll be able to get you there We'll leave shortly after 930 We'll also bring you back from the Hill to the Board; we'll have transportation to do that We will be able to provide lunch here at the Board for you  In terms of areas of questioning, I think they plan to try to focus on what they said would be the subject matter of the hearing But it would be well for all of you to have in mind ahead of time and to be able to respond, say, in a paragraph--if anyone were to ask--on what's going on in the economy in your area, Also, I think it's almost inevitable that you will be asked about your view on the provision in Gonzalez's bill that the President of the United States appoint the Reserve Bank Presidents and that they be confirmed by the Senate; it's almost inevitable that people will ask that question  I believe that we now do have a transcript and it will be in this evening's pouch, so you should have it on Monday I think you should also note that in Gonzalez's initial announcement of these hearings he did say that he would ask the Federal Reserve witnesses about diversity, so that subject could come up  We'll make some extra copies so that they'll be available  Yes "
5144,1993-11-16,WINN," Bob, I don't think there's any way I can give a clear answer to that question I think to some extent it depends on the decision the FOMC makes with respect to the release of the transcripts or how we may make those transcripts available But I would say that Chairman Gonzalez does make a distinction--at least he has in his letters so far--that while he is interested in the public release of these documents in some orderly way and it appears that there would be some time lag, he is asking at the same time that the raw transcripts be turned over to his Committee So, even if we decide on a program for the public, he is still interested in our turning over all the transcripts and tapes to his Committee And he may pursue that To some extent how the whole Committee would feel about a demand for the raw transcripts may depend on what we decide to do in terms of their release to the public  A majority; [it] would be 26 of the 51  I think there are instances, at least in the past, where committees have delegated to the chairman  That is not the current set of rules in the House Banking Committee  I'm not clear on that  Mr Chairman, the '84 bill would have released transcripts that were between four and five years old  SPEAKER(?) Transcripts or MODs?  I'm sorry, MODs between four and five years old The '79 bill was--  The '79 bill would have released them between three and four years "
5174,1993-12-21,WINN," Mr Chairman, I have the letter here in front of me In fact, we have two different letters We have one dated December 17 that said ""Please provide the Committee staff with access to the transcript and tape of the October 15th conference call"" The one on December 3 says ""Please make the transcript and tape of the FOMC conference call available to the Committee staff for review next week"" So it's somewhat ambiguous how they put it I think we can understand it as they--  They called obviously to come down and view the table and the recordings, etc I guess I understood their call to mean they were coming here "
5489,1995-01-31,WINN," I agree with your impression, Mr Chairman My understanding from talking with the committee staff is that there was interest on the part of the new chairman of the committee on including something on this subject in legislation Indeed, the bill that was introduced on the first day of the session concerning the Reserve Bank presidents probably would have included a provision dealing with transcript-type issues--maintenance of the transcript, release of the transcript, and the time period for the release Such a provision was left out because there was an understanding on their part that we would be addressing this issue So, the interest in the transcripts subject cannot be thought of as simply a matter that the other side of the aisle was focused on and interested in It is a subject that continues to be of interest in the Congress It is also a subject in which the new chairman of the committee through his staff has expressed an interest to us The expectation on their part is that we would make some kind of policy decision  I would note with respect to dealings with foreign central banks that Congress, back in the late 1970s and the early 1980s when they were considering legislation dealing with the maintenance of transcripts, did contemplate an exemption dealing with foreign central banks that would have allowed us to withhold that information for 30 years  Mr Chairman, when we are dealing with monetary policy, it is a lot easier to defend preserving the confidentiality of a document I think there really is a lot of respect for the independence of the Fed in the Congress When anyone is trying to get information and we can say it relates to monetary policy, we are going to be more successful in defending documents of that nature Where it is not monetary policy--and that was the kind of tape we were dealing with--it is very hard to raise our best arguments in protecting our information I guess that argues for limiting what is taped to monetary-policy types of information It is hard to defend non- monetary-policy types of information from a Congressional request or demand  I really do not have the sense that this is a point of great significance to the Hill people I don't think we need to base our determination in terms of input that we have gotten on that I just cannot report anything significant on either side of the aisle  I think you recall correctly, Mr Chairman, that we came up with it as an alternative to some of the proposals that we were getting from the Hill It is not a Hill proposal "
5636,1995-09-26,WINN," I spoke with one of Senator Mack's staff yesterday afternoon with respect to the hearings schedule, asking what the likelihood was I got no specific answer to that question But in the course of the conversation, I did bring up this issue with him as to what their intent was in terms of the Employment Act of 1946 Had they intended to wipe out the employment objectives of the Employment Act? The impression I got was they had not realized that they had eliminated the ""maximum employment"" objectives of the 1946 Act Their response was that they had intended to repeal Humphrey-Hawkins and the various aspects of the Humphrey-Hawkins Act that amend the Employment Act of 1946 as well as the Congressional Budget Act; they had intended to take out those pieces from the Employment Act of 1946 On the other hand, they also said that they had substituted new policy objective language, which I think is on the bottom of page 3 in the copy of the bill that I circulated I mentioned to them that there was no reference to employment in that provision, which relates to the objective of price stability, and it appeared that they had not realized that They seemed to indicate that that had been an oversight on their part There is some indication that they would be willing to make some changes Of course, I was speaking with only one staff person; I don't know how representative that conversation was of the views on the Hill  By the way, on the hearings issue, they really have not planned what they are going to do next They could have more hearings in the Joint Economic Committee or in the Senate Banking Committee; the timing really has not been decided I asked if there is a likelihood of a hearing before the end of the year They said there is a distinct possibility of that  You made the point earlier that in terms of support for this legislation it appears that all of the majority members of the Senate Banking Committee and the JEC seem to have lined up behind this bill A committee staffer told me that after yesterday they also have as sponsors the Chairman of the Senate Finance Committee, the Chairman of the Senate Budget Committee, and all of the members of the Senate Republican leadership So, at least in terms of support on one side of the aisle, they feel that they have key members  -50-    9/26/95  of the Senate supporting the legislation Now, obviously the detail of the sponsors' knowledge of this bill is something that has to be considered But in terms of an initial push for this legislation, Senator Mack and his staff are quite pleased by the response they have gotten so far  We have not heard anything  There clearly will be opposition from some important Senators on the Democratic side Senator Sarbanes probably will not be supportive of this legislation "
