"19950822","Treasury Prices Fall as Fed Leaves Rates Unchanged","Business","Prices of Treasury securities slipped yesterday, as the Federal Reserve left short-term interest rates unchanged at its monetary policy meeting and the Treasury sold two-year notes in a successful auction. The 30-year bond slipped 8/32 of a percentage point, to a price of 99 28/32; its yield, which moves in the opposite direction from its price, was 6.89 percent, compared with 6.87 percent on Monday."
"19950926","Fed Passes Again on Cutting Short-Term Rates","Business","The Federal Reserve today left short-term interest rates unchanged, apparently believing that the economy was showing adequate growth again after a swoon in the spring. This was the second straight meeting at which the Federal Open Market Committee, the central bank&#x27;s main policy arm, passed up a chance to cut rates further since it reversed course in early July and lowered them for the first time since 1992."
"19950926","Treasury Prices End Mixed As Fed Holds Line on Rates","Business","Prices of Treasury securities were mixed yesterday, after the Federal Reserve&#x27;s Open Market Committee left interest rates unchanged at its policy meeting. Bonds were initially higher in early trading after the Conference Board reported its consumer confidence reading had fallen in September to 97.4, below the average trade forecast of 100. In August it was 102.4. Analysts said the report suggested signs of waning consumer optimism that could restrain growth. People buy things when they feel confident; when they do not, manufacturing slows and inventories rise."
"19951115","Fed Maintains Rates, Though More Signs of Sluggishness Emerge","Business","Despite mounting evidence of some economic slowing, the Federal Reserve decided today against lowering interest rates, which would have made borrowing less costly at the start of the holiday shopping season. Analysts generally attributed the decision to the Federal Government&#x27;s stalemated budget negotiations and to the absence of compelling evidence that the economy needs to be spurred, though it is less robust than during the summer."
"19951115","Treasuries Little Changed As the Fed Lets Rates Stand","Business","Treasury prices were little changed yesterday as the Federal Reserve left interest rates unchanged. While the outcome of the Fed&#x27;s policy-committee meeting was expected, it did hold down prices by turning the market&#x27;s attention back to the impasse on the Federal budget and debt limit, as well as to the next Federal Open Market Committee policy meeting."
"19951115","Dow Climbs Past 4,900 for First Time With a 50.94 Surge","Business","The Dow Jones industrial average soared past 4,900 for the first time yesterday, and the broader-based Standard &amp; Poor&#x27;s 500-stock index also set a record. Benign news on inflation put traders in a buying mood, even though the Federal Reserve took no action on cutting interest rates at yesterday&#x27;s meeting of its Federal Open Market Committee and the debt squabble in Washington was unresolved. In addition, four rounds of computer-guided &quot;buy&quot; orders in advance of tomorrow&#x27;s double-witching options expiration helped push the stock market upward late in the day."
"19951219","A Rate Cut, and a Fistful of Reasons","Business","For the second time this year, the Federal Reserve&#x27;s top policy makers met in the face of substantial market pressure for lower rates and decided to cut -- by the smallest amount possible. The decision is another example of the way the Fed can use its powers over interest rates not only to change the cost of money, but also to send a reassuring signal to investors and politicians alike."
"19951219","Fed Rate Cut Spurs Prices Of Treasuries","Business","Prices of Treasury securities rebounded sharply yesterday as the Federal Reserve lowered short-term interest rates. The price of the 30-year bond rose 1 10/32, to 110 15/32; its yield, which moves in the opposite direction of its price, dropped to 6.11 percent, down from 6.20 percent on Monday. The benchmark issue lost a point and a half on Monday on fears the cut would not occur while Federal budget talks were stalemated. Before rising, bonds faltered in early trading on follow-through selling generated by Monday&#x27;s steep drop."
"19951219","Market Place;Fleet buys NatWest cheap, in a deal that&#x27;s widely applauded.","Business","EVEN bankers sometimes can live well shopping at the bargain basement. Fleet Financial Group confirmed yesterday that it had agreed to buy NatWest Bank, the New York and New Jersey operation of National Westminster Bank P.L.C. of Britain, for $3.26 billion. That price represents 1.05 times the book value of NatWest and 12.3 times its earnings. It is far less than the multiples in other bank deals this year, especially the sky-high premiums paid in New Jersey by First Union, which bought the First Fidelity Bancorporation for $5.6 billion, and the PNC Bank Corporation, which bought the Midlantic Corporation for $3 billion."
"19951219","Stocks, Bonds Surge After Fed&#x27;s Action","Business","For financial markets, it was almost as if Monday never happened. Following one of the bigger one-day selloffs in recent years, stock and bond prices both snapped back smartly yesterday after the Federal Reserve lowered a key short-term borrowing rate by a quarter of a percentage point."
"19960131","White House Wish: Healthy Economy in Election","Business","The Federal Reserve&#x27;s move today to nudge along a sputtering economic expansion highlights the one question that looms over almost every political strategy meeting at the White House these days: What are the chances that President Clinton will run into the kind of economic downturn that killed off George Bush&#x27;s candidacy four years ago? The Fed&#x27;s answer, reading between the lines of its analysis of the economy, is that a pre-election downturn is possible but increasingly unlikely. The Federal Reserve policy makers who approved a modest cut in short-term interest rates seem to be taking the view that resonates through conversations with chief executives and investment bankers. Things are slowing down a bit, the nation&#x27;s business leaders contend, but nothing like the recession of 1991 and 1992."
"19960131","It&#x27;s No Rally, But Bonds Do Move Higher","Business","Prices of Treasury securities moved moderately higher yesterday but fell short of the strong rally some traders expected after a cut in short-term rates by the Federal Reserve Board. The reduction was the third by the Fed in eight months as it has attempted to reignite the economy; the last cut came on Dec. 19."
"19960131","This Model Was Too Rough;Why Economic Forecasting Became a Sideshow","Business","Want to know what I.B.M.&#x27;s in-house economist thinks is in store for the American economy in 1996? You&#x27;re out of luck: the giant computer maker, which counted more than two dozen economists on its payroll in the early 1970&#x27;s, no longer employs a single professional to estimate key numbers like interest rates, capital spending and inflation. And the International Business Machines Corporation has lots of company. Dozens of other big corporations have either slashed or eliminated their forecasting staffs and signed up with commercial services to do their crystal gazing for them. &quot;It&#x27;s more economical,&quot; said Bruce Bunch, a spokesman for the General Electric Company, a conglomerate with $60 billion in annual sales -- and no in-house economist."
"19960131","Economic Scene;Changing the tax system has an allure. But will the fixes work?","Business","TAX reform is the Republican flavor of the month. The Kemp Commission, recruited by Newt Gingrich to give his party a tonier image on economic issues, is calling for an end to the income tax as we know it. Steve Forbes&#x27;s tireless pitch for the flat tax has helped him to break away from the pack chasing Bob Dole for the Republican Presidential nomination. And why not? A makeover of taxes that promises, in the words of the Kemp Commission, to double the rate of economic growth, sure beats abortion or affirmative action as a party-unifying, good-news issue."
"19960131","Fed&#x27;s Decision to Lower Rates Advances Dow to 5,395.30","Business","The stock market continued to demonstrate its strength yesterday after the Federal Reserve lowered interest rates by a quarter of a percentage point -- its third reduction since last July. Stocks generally sold off in the morning, but turned upward once the Fed made its widely expected announcement around 2:15 P.M. The Dow Jones industrial average even spurted past the 5,400 level, just two days after reaching the 5,300 mark, before easing off to close at still another high of 5,395.30, up 14.09 points."
"19960326","Greenspan Calls the Fed &#x27;Extraordinarily Well Run&#x27;","Business","Responding to a Congressional report that was critical of the Federal Reserve&#x27;s management of its finances, Alan Greenspan today defended his record as chairman of the central bank at a Senate hearing on his nomination to a third term, calling the Federal Reserve &quot;an extraordinarily well-run organization.&quot; On a day in which the Federal Reserve&#x27;s monetary policy committee decided to leave interest rates unchanged, Mr. Greenspan also gave a relatively upbeat though brief assessment of the economy, saying it was operating at a &quot;reasonably good clip&quot; with unemployment &quot;lower than it&#x27;s been at any time in the recent past.&quot;"
"19960326","Treasury Securities Hold Steady","Business","Prices of Treasury securities were little changed in thin trading yesterday, as the Federal Reserve held its monetary policy meeting without changing short-term interest rates. The Fed&#x27;s decision had little impact on the bond market, as it had long been expected, especially after a surprisingly strong employment report earlier this month crushed any remaining hopes that rates would be lowered yesterday. Indeed, some market participants expect the central bank will refrain from lowering rates at its next policy-making meeting, on May 21, unless it has evidence that the economy is as weak as it appeared at the beginning of the year."
"19960326","Oil and Technology Stocks Lead Modest Rise in Market","Business","The stock market rose broadly yesterday, helped by a recovery in technology issues and a surge in oil shares. The gains came on a day when Federal Reserve policy makers left short-term interest rates unchanged, as expected."
"19960521","Bonds Mixed As Fed Keeps Policy Steady","Business","Treasury prices were mixed in light trading yesterday as Federal Reserve policy makers left interest rates unchanged, as expected. Bond prices rose in early trading after a weekly report on retail sales showed weakness, but the price gains faded after another retail survey late in the day showed a sharp rise in sales."
"19960521","Toys &#x27;R&#x27; Us Is Expecting Antitrust Case by U.S.","Business","Toys &quot;R&quot; Us, the country&#x27;s largest toy retailer, said yesterday that it expected that the Federal Trade Commission would bring antitrust charges against it today, and that the company would vigorously contest any action challenging its buying practices. &quot;We expect the litigation will be filed tomorrow,&quot; a company spokesman, Lawrence A. Rand, said. The commission&#x27;s staff has recommended that the charges be filed, he said."
"19960521","German Banker&#x27;s Remark Lifts The Dollar to a 16-Month High","Business","The dollar rose to a 16-month high against the mark yesterday after a German central bank official suggested that a weaker mark could help the nation&#x27;s sagging economy. A higher dollar &quot;would have benefits,&quot; said Olaf Sievert, a member of the Bundesbank&#x27;s interest rate-setting council. He said he had &quot;no fear&quot; that German inflation would accelerate if the dollar rose &quot;a couple of pfennigs.&quot; A pfennig is a hundredth of a mark."
"19960703","Fed Leaves Rates Unchanged, and Focus Turns to August","Business","The Federal Reserve left interest rates unchanged at the conclusion of a two-day meeting today, but analysts said the central bank might well push rates up later this summer unless there are pronounced signs that the economy is slowing. As usual, the Fed&#x27;s policy-making committee offered no explanation for its decision not to raise the short-term rates it controls. Economists said the Fed appeared to be betting that the surprisingly strong growth of the last quarter -- most estimates are that the economy expanded at a 4 percent annual rate in the second three months of the year -- would slow considerably in coming months, easing any inflationary pressures that might be building."
"19960703","Treasury Prices End Up Slightly","Business","Treasury prices ended slightly higher yesterday on relief that Federal Reserve policy makers had left interest rates unchanged. While the decision by the Fed was expected, recent strong economic reports had raised doubts among some market participants. Investors have now turned their attention to tomorrow&#x27;s June employment data, which are expected to help determine the Fed&#x27;s next move on interest rates."
"19960820","Fed Leaves Interest Rates Unchanged","Business","Federal Reserve policy makers met yesterday and, as had been widely expected, left the central bank&#x27;s short-term interest rate target unchanged at 5.25 percent. Many investors, traders and analysts, though, still believe that the Fed will raise short-term interest rates sometime later this year, most likely after the Presidential election."
"19960820","Officials Across Europe Watch Bundesbank Talks","Business","The meeting Thursday of Germany&#x27;s Bundesbank central council is being watched by politicians, government officials and bankers across Europe with the hope that a rate cut could spur the Continent&#x27;s economies. Meetings of the Bundesbank council are always closely watched by financial markets, but this time the stakes are sharply higher, officials said today."
"19960924","Heating Oil Hits 5-Year High As Europe Draws U.S. Supply","Business","Heating oil surged to a five-year high as soaring prices in Europe drew supplies away from the United States at a time when stockpiles are lean and refiners are running close to full capacity. On other markets, crude oil, gold and copper rose."
"19960924","Prices Climb On Relief Fed Does Not Act","Business","Treasury prices moved higher yesterday on relief that Federal Reserve policy makers left interest rates unchanged. Expectations among market participants had been divided on what the Fed would do, with many anticipating a rate increase of about a quarter-point, while others expected the Fed would take no action. When the Fed made its announcement at 2:15 P.M. yesterday, prices, which had been rising, surged further."
"19961113","Interest Rates Not Changed By Fed Panel","Business","The Federal Reserve voted to keep interest rates unchanged today, as the Government&#x27;s report on producer prices provided the latest evidence that inflation remained quiescent despite a surge last month in food and energy costs. With both the Fed and financial markets scrutinizing data for signs that inflation may be infecting the economy, the Labor Department&#x27;s Producer Price Index showed that prices at the producer level actually fell by three-tenths of 1 percent last month when food and energy, which are notoriously volatile, were excluded. The decline in the so-called core component, while driven in part by technical factors, was the steepest in two years."
"19961113","Government Bond Prices Hold Steady","Business","Government bond prices were little changed yesterday, despite relief that the Federal Open Market Committee left interest rates unchanged. The benchmark 30-year bond was off 3/32, to a price of 100 23/32, for a yield of 6.45 percent. The yield, which moves in the opposite direction of the price, was up from 6.44 percent on Tuesday. Prices of some securities with shorter maturities rose slightly."
"19961113","Stocks Set Another Record on Very Strong Earnings Reports","Business","Stocks rose yesterday after the Federal Reserve left benchmark lending rates unchanged and investors looked to corporate earnings for their cues. The Dow Jones industrial average rose 8.20, to 6,274.24, its sixth consecutive record close."
"19961217","The Fed Holds Rates Steady; Housing Gains","Business","The Federal Reserve voted today to leave interest rates unchanged, concluding that inflation remained dormant despite sporadic surges in economic activity. The Fed&#x27;s decision had been widely anticipated among economists and in the financial markets. The Fed has not raised or lowered rates since January, and analysts said monetary policy was likely to remain unchanged well into 1997 because the economy had shown few signs of deviating from its course of moderate growth with low inflation, even though unemployment is low and other economic indicators occasionally send warning signals."
"19961217","Bonds Falter On Strong Housing Data","Business","Prices of Government securities dropped yesterday following a housing report that was stronger than expected, but the bonds partly erased some early losses and managed to end above the day&#x27;s lows. The Commerce Department reported that new housing starts in November rose 9.2 percent, to an annual rate of 1.514 million units -- a far larger gain than the gain of one-tenth of 1 percent economists had expected, and a stark reminder to market participants that the economy could still rebound strongly and increase inflationary pressures."
"19970205","Fed&#x27;s Policy-Making Panel Leaves Rates Unchanged","Business","The Federal Reserve voted today to leave interest rates unchanged, betting that a recent surge in economic growth will moderate and leave wage and price inflation under control. The decision continues a yearlong pattern in which the Fed has kept monetary policy on hold as the economy has accelerated, slowed and then accelerated again. The Fed&#x27;s last move was on Jan. 31, 1996, when it reduced its Federal funds target rate, its overnight loan rate for banks, to 5.25 percent from 5.5 percent, and its discount rate for loans to financial institutions to 5 percent from 5.25 percent."
"19970205","Bond Prices Drop Ahead Of Jobs Data","Business","The prices of Treasury securities declined yesterday for the first time this week as investor concern deepened that tomorrow&#x27;s employment report might come in stronger than expected and revive fears of higher inflation. Yesterday&#x27;s decision by the Federal Reserve to leave interest rates unchanged suggested that the central bank was not overly concerned that the current pace of economic growth was strong enough to increase inflation, which erodes the value of bonds. Still, traders were reluctant to buy securities before seeing the monthly employment report, which is widely viewed as the most important gauge of economic strength and of the outlook for inflation."
"19970205","Stocks Plunge; Nasdaq Index Is Down 25.31","Business","The stock market plunged sharply in afternoon trading yesterday, led by steep declines in the prices of leading technology stocks. The afternoon selling, which pulled the Dow Jones industrial average down as much as 122 points from Tuesday&#x27;s close, could reflect a growing worry about the earnings outlook for 1997 and a general skittishness among portfolio managers who worry that investors continue to be bullish at a time when the market is getting too expensive."
"19970325","Greenspan&#x27;s Limited Faith in the Nation&#x27;s Productivity","Business","For weeks, Alan Greenspan has been saying that the nation&#x27;s productivity is greater than the statistics acknowledge. American workers, the Federal Reserve chairman suggested, were managing to produce ever greater amounts of goods and services, thus avoiding the shortages and inflation that so often come with a strong expansion. Just last Thursday, Mr. Greenspan told Congress that Fed policy makers would have to decide whether the expansion &#x27;&#x27;will continue to be met by solid productivity growth.&#x27;&#x27; Mr. Greenspan had given plenty of hints that he and his fellow policy makers would raise interest rates. But he had also spoken optimistically about productivity, and that had left open the possibility that he just might let a strong economy run. Rather than raise rates to discourage spending and cut back economic growth, the Fed would count instead on rising productivity to keep the economy safely supplied and free of inflation. Yesterday&#x27;s decision dashed that hope. Mr. Greenspan, who dominates policy-making at the Fed, announced, in effect, that his faith in productivity had its limits."
"19970325","Bond Prices Drop as Fed Raises Rate","Business","Treasury prices turned lower yesterday after the Federal Reserve fulfilled investors&#x27; expectations and raised short-term interest rates. The central bank&#x27;s monetary policy arm, the Federal Open Market Committee, raised its target on the Federal funds rate to 5.50 percent, from 5.25 percent. The rate, the interest rate banks charge each other for overnight loans, has not been adjusted since January 1996, when the Fed cut it a quarter-point amid concern that the economy was headed for a recession. The committee did not, however, adjust the discount rate, which is the rate the Fed charges its member banks for overnight loans."
"19970325","Stock Prices Move Down On Rate Rise","Business","Stock prices slumped yesterday after Federal Reserve policy makers moved to raise short-term interest rates in an attempt to moderate a fast-moving economy. The Dow Jones industrial average -- which had gained more than 100 points on Monday -- surged minutes after the Fed announced that it would raise short-term interest rates one-quarter of a percentage point, but then stocks slid along with bond prices."
"19970325","COMMERZBANK TO BUY MONTGOMERY SUBSIDIARY","Business","Montgomery Securities Inc. said yesterday that it had agreed to sell its money management subsidiary to Commerzbank A.G., Germany&#x27;s third-biggest bank, for an estimated $250 million. The acquisition gives Commerzbank access to one of America&#x27;s fastest-growing mutual fund companies. About half the assets of Montgomery Asset Management, or $4 billion, are spread among 19 mutual funds. Montgomery Securities, based in San Francisco, said that it would use the proceeds from the sale to finance growth in its investment banking and brokerage businesses. The transaction still needs approval from the Federal Reserve."
"19970325","Consumer Confidence Index Shows a March Dip","Business","Americans&#x27; confidence in the economy slipped this month, and their expectations for coming months dimmed as well, but both gauges remained close to the high levels registered recently. The Conference Board said yesterday that its index of consumer confidence fell to 118.5 in March from a revised 118.9 in February, which was the highest reading in eight years. The February level was originally reported as 118.4. Economists surveyed by Bloomberg News had expected a March reading of 117.7."
"19970520","A Slowdown In the Works Whatever The Fed Does","Business","Whatever the Federal Reserve does over the next few months, the American economy appears to be heading, on its own, into a period of slower economic growth. &#x27;&#x27;Weaker is not bad,&#x27;&#x27; said Robert D. Reischauer, a senior fellow at the Brookings Institution. &#x27;&#x27;We are still talking about positive economic growth.&#x27;&#x27;"
"19970520","Fed Inaction Sends Dollar Down but Spurs Stock Rally","Business","The Federal Reserve&#x27;s decision yesterday not to raise short-term interest rates knocked the dollar sharply lower and provided only a little relief for the bond market. But the Fed&#x27;s inaction spurred the stock market, which continues to show an exuberance that may again worry Fed officials. The dollar tumbled against the Japanese yen and the mark after the central bank announced at 2:15 P.M. that it would leave its target for the Federal funds rate at 5.50 percent."
"19970520","Fed Meeting Gives Bonds A Modest Lift","Business","Treasury prices rose modestly yesterday after the Federal Reserve decided to keep interest rates unchanged. While investors were relieved by the decision, they quickly started to mull the possibility of future moves by the central bank."
"19970702","Gold Price Sinks as the Fed Stands Pat on Interest Rates","Business","Gold fell to its lowest price on the Comex division of the New York Mercantile Exchange in more than four years yesterday after Federal Reserve policy makers left United States interest rates unchanged. In other markets, rice and cocoa fell."
"19970702","Fed Leaves Interest Rates Unchanged","Business","After considering evidence that growth is slowing from its torrid pace early in the year, the Federal Reserve decided today to leave interest rates unchanged, betting that the economy could continue to enjoy low unemployment without inflation. The decision had been widely expected among economists and investors, who argued that there was no justification for raising rates when the economy was cooling and there were no signs of substantial price increases."
"19970702","Treasury Securities Rise in Price","Business","Prices of Treasury securities moved higher yesterday, as the Federal Reserve opted to keep monetary policy unchanged and more economic data pointed to a slowing economy, with low inflation. The 30-year bond rose 13/32, to a price of 98 31/32, and the yield, which moves in the opposite direction, fell to 6.71 percent, from 6.74 percent on Tuesday."
"19970702","G.M. June Sales Off 13.3% Amid Industrywide Decline","Business","The General Motors Corporation said today that its sales fell 13.3 percent last month, leaving the auto industry as a whole on track to end the second quarter with a whimper, following a stellar first quarter. The weak G.M. sales reflect lackluster demand for new cars and trucks industrywide, Wall Street analysts said. Sales of the company&#x27;s pickup trucks, mini-vans and sport utility vehicles fell 7.7 percent, while car sales plummeted 16.7 percent in June, compared with a year earlier."
"19970819","Little Change In Bonds as Fed Stays Put","Business","Prices of Treasury securities closed mixed yesterday, with a token gain, after the Federal Reserve&#x27;s monetary policy committee decided to keep interest rates unchanged. The benchmark 30-year bond rose 4/32 to a price of 98 9/32 for a yield to maturity of 6.51 percent, down from 6.52 percent on Monday."
"19970819","Dollar Rises Again vs. Mark On Bundesbank Rate Decision","Business","The dollar rose against the German mark yesterday for a second consecutive day after the Bundesbank, the German central bank, left an interest rate unchanged. The dollar also benefited from a strong recovery in United States stocks. Against the Japanese yen, the dollar advanced slightly as a Japanese economic official distanced himself from previous comments that record-low interest rates there were poised to rise later this year."
"19970819","Stocks Rise, Continuing A Rebound","Business","Stocks continued to recover from their recent slide yesterday as the Dow Jones industrial average climbed more than 100 points for the second consecutive session and most major market indexes posted gains of 1.5 percent or more. Technology issues were among the big winners. Stocks like Microsoft and Intel had hefty gains, though they remain below their recent highs. Shares of large multinational consumer-product companies like Gillette and Procter &amp; Gamble, which had been battered in previous sessions, also finished higher."
"19970930","Betting Inflation Stays Dormant, Fed Leaves Interest Rates Alone","Business","The Federal Reserve voted today to keep interest rates unchanged, again showing its willingness to tolerate strong growth as long as the economy displays no clear signs of incipient inflation. With prices of both consumer and producer goods rising at barely perceptible rates, the Fed&#x27;s decision not to change monetary policy had been widely expected by economists and in the financial markets."
"19970930","Bonds End Quarter on Some Profit Taking","Business","The prices of Treasury securities finished generally lower yesterday, though they closed out the third quarter far higher than where they were at the end of the second quarter. Yesterday&#x27;s decision by the Federal Reserve to leave interest rates unchanged, which had been expected, had little effect. But bonds briefly rose after the release of weaker-than-expected economic data. Those gains were eroded later in the day by profit taking ahead of today&#x27;s report from corporate purchasing managers and Friday&#x27;s release of September employment data."
"19971112","The Fed Holds Rates Steady As It Weighs Global Risks","Business","Torn between fear of incipient inflation at home and concern about unsettling financial markets around the world, the Federal Reserve voted today to leave interest rates unchanged and ride out the storm for a while longer. The decision had been widely expected by economists and investors, who saw little chance that the central bank would risk upsetting the global markets by raising rates, even though there is mounting evidence that inflationary pressures are building in the American economy."
"19971112","Market Place; With turmoil abroad, some wanted the Fed to ease credit.","Business","WHEN the expected happens, markets are not supposed to react. And certainly not with the violence seen yesterday afternoon after the disclosure by the Federal Reserve that it would not change short-term interest rates. That lack of action had been forecast by virtually every Fed watcher. And yet, within minutes of the announcement, bond prices leaped and stock prices sagged."
"19971112","A Run on Coffee Stockpiles Sends Prices to 4-Week High","Business","Coffee rose to a four-week high yesterday as strong demand and delays in shipping newly harvested beans from Latin America sent United States exchange stockpiles to an 11-month low. Stockpiles of coffee in warehouses monitored daily by the Coffee, Sugar and Cocoa Exchange plunged 36 percent Monday to the lowest level since December 1996. The supply drain comes after heavy rain at Mexican coffee plantations because of Hurricane Rick. That delayed shipments from Mexico, the largest exporter of beans to the United States, just as roasters stocked up on raw coffee to process before peak winter demand."
"19971112","Treasury Prices Move Up As Stocks Take a Tumble","Business","For the most part, Treasury securities again danced the dance with stocks yesterday, gaining as stock prices retreated in response to further erosion in the Asian markets. Although traders were watching Federal Reserve policy makers closely yesterday, the decision to keep short-term interest rates unchanged for the fifth time this year was what most bond market participants were expecting. Short-term rates have not changed since March 25, when the Federal Open Market Committee increased the Federal funds target rate, which is the rate that banks charge one another for overnight loans, to 5.50 percent from 5.25 percent."
"19971112","Dollar Advances Against Yen On Economic Doubt in Japan","Business","The dollar surged against the yen as Japanese stocks tumbled on concern that Tokyo would not soon remedy the country&#x27;s economic ills. &#x27;&#x27;What&#x27;s brought the dollar here is fundamental concern about the Japanese economic situation and the realization that the only thing left to do is let the currency weaken,&#x27;&#x27; said Seth Garrett, global head of spot currency trading at Credit Suisse First Boston. &#x27;&#x27;The yen&#x27;s move has been steady but unrelenting.&#x27;&#x27;"
"19971112","Global Stock Slide Reaches U.S. as Dow Falls 157.41","Business","The fallout from a worlwide slide in share prices continued to rattle stock markets in the United States yesterday, sending all the major indexes tumbling sharply."
"19971216","Fed, Seeing Few Signs of Inflation, Leaves Interest Rates Unchanged","Business","The Federal Reserve voted today to leave interest rates unchanged, acting after the latest Government reports on the economy showed inflation remains benign despite vigorous economic growth. The central bank&#x27;s decision, widely anticipated by economists and investors, continued a pattern that suggests the Fed has set aside its usually predominant concern about an inflationary spiral set off by strong growth and low unemployment."
"19971216","Treasury Prices End Higher in Light Trading","Business","Treasury prices ended higher in thin trading yesterday, getting a lift in the afternoon after the Federal Reserve left interest rates unchanged in its final policy meeting of the year. While the Fed&#x27;s decision was expected, it was still a bit of a psychological lift as it meant that rates were likely to remain unchanged until policy makers meet again in February."
"19971216","Technology Stocks Recover From Selloff","Business","Stocks rose yesterday for a second consecutive session as some technology shares recovered from a recent slide. Calmer Asian markets and consumer price data showing that inflation remains tame also bolstered stocks. And the Federal Reserve&#x27;s policy-making committee left interest rates unchanged at its meeting yesterday."
"19971216","Business Travel; An experiment by United Airlines to further limit carry-on baggage is well received by passengers.","Business","TWO weeks ago, UAL&#x27;s United Airlines began a one-bag carry-on policy experiment for passengers in Des Moines who buy the lowest-fare tickets, and other carriers also tightened their carry-on policies. Since then, airlines say, there appears to be both more rigorous enforcement of the policies and wider compliance with them. But the true test, they add, will be determined when planes are no longer routinely jammed with passengers, and carriers and passengers alike relax their guard. While the Federal Aviation Administration has already said it does not favor regulation, business travelers are chiming in with suggestions for improvement. A recent survey of members by the National Business Travel Association found that 63 percent of respondents want carry-on luggage restrictions applied to all passengers regardless of ticket class or air fare. A survey by Yesawich, Pepperdine &amp; Brown/Yankelovich Partners did not address the number of carry-on bags, but found that 65 percent of business travelers want more space for the baggage they do carry on."
"19980204","Once More, The Fed Holds Rates Steady","Business","The Federal Reserve voted today to leave interest rates unchanged, apparently concluding that the economy would slow enough to repress inflation without endangering the seven-year-old expansion. The central bank&#x27;s policy-making committee did not provide any explanation of its decision, which was announced at the end of two-day meeting, its first this year."
"19980204","Fed Decision to Stand Pat Sends Treasury Prices Up","Business","Bond prices ended higher yesterday after the Federal Reserve&#x27;s policy-making committee voted to leave interest rates unchanged, although the gains were slight because most market participants had anticipated such a decision. The price of the 30-year Treasury bond rose 3/32, to 103 25/32. The yield, which moves in the opposite direction, dropped to 5.85 percent, from 5.86 percent on Tuesday."
"19980204","Blue-Chip Issues in Retreat; Dow Off 30.64, to 8,129.71","Business","After more than a week of nearly uninterrupted gains, the stock market ended mixed yesterday, with blue-chip issues retreating somewhat as investors turned their attention elsewhere. While interest faded in some of the larger multinational stocks like J. P. Morgan, Johnson &amp; Johnson, International Paper and International Business Machines, as well as drug company stocks like Merck, technology shares still drew buying interest, as did companies reporting strong earnings."
"19980331","New Reports Show Little Reason Not to Be Optimistic on Economy","Business","Consumer confidence fell in March, but only slightly from a level that was the highest in 29 years, a business research group reported today. The group, the Conference Board, said its consumer confidence index fell to 134.3 points in March from 137.4 in February. Meanwhile, the National Association of Purchasing Management reported that its monthly index of manufacturing activity in the Chicago region, seen as a bellwether for the economy, unexpectedly rose to 59.5 points in March from 57.8 in February."
"19980331","Prices Up on Signs of Sound Economy and Scant Price Pressure","Business","The prices of Treasury securities turned higher yesterday after a regional manufacturing report showed that the economy was remaining strong but without the price pressures that normally accompany such strength. The Federal Reserve&#x27;s policy-setting Federal Open Market Committee held its second monetary policy meeting of the year, and, as expected, concluded the meeting with no action on interest rates, and consequently little impact on the market."
"19980331","House Leaves Finance Law Of 30&#x27;s Intact","Business","Caught between a welter of powerful political forces, the House failed today in its latest effort to update the Depression-era law that governs the financial services industry. Under intense pressure from banks, which had mounted an all-out lobbying blitz, the Republican leadership withdrew the proposed bill from the House floor late today when it became clear it would not pass its first procedural hurdle."
"19980519","Fed Lets Rates Stand, Fearing Harm to Asia","Business","The Federal Reserve declined once again today to increase short-term interest rates, apparently determining that the threat of inflation remained remote and that the latest phase of the worsening Asian economic crisis might be exacerbated by any rate rise now in the United States. Several weeks ago, there were hints that the Federal Reserve might be leaning toward increasing interest rates sometime soon. But a number of recent indicators, including continued low inflation and the announcement this morning of a modest decline in the starts of new housing, have lessened immediate fears of an overheating of the economy, market analysts said."
"19980519","Treasuries Dip on Fed Inaction","Business","Treasury prices ended slightly lower yesterday after the Federal Reserve, as expected, left interest rates unchanged. The price of the 30-year Treasury bond fell 5/32, to 102 22/32. The bond&#x27;s yield, which moves in the opposite direction from the price, edged up to 5.93 percent, from 5.92 percent on Monday. There was little reaction to the Fed&#x27;s announcement at 2:15 P.M."
"19980519","Dow Regains Some Ground After Three-Session Decline","Business","Stocks closed slightly higher yesterday, rebounding from three days of declines as Federal Reserve policy makers left short-term interest rates unchanged. Blue-chip stocks faltered late in the session, and the Dow Jones industrial average closed up 3.74 points, at 9,054.65, retreating from a gain of 62 points."
"19980701","Fed Keeps Interest Rates Steady Amid Signs of Cooling","Business","With signs of a slowing economy and increasing evidence that the Asian economic crisis is beginning to hurt some industries in the United States, the Federal Reserve today decided not to raise interest rates. Following a two-day private meeting, the Fed said that it was keeping the benchmark Federal funds rate -- the borrowing cost on overnight loans between banks -- steady at 5.5 percent, just where it has been since March 1997."
"19980701","Japan&#x27;s Reserve Funds Decreased Last Month","Business","Japan&#x27;s reserves of convertible foreign currencies, gold and International Monetary Fund special drawing rights decreased by $1.1 billion in June from the preceding month, to $205.87 billion, the Finance Ministry said yesterday."
