meeting_date,article_date,headline,content,link
1991-08-20 00:00:00,1991-08-21 00:00:00,CREDIT MARKETS; Short-Term Rates Drop Further,"View page in TimesMachine
 August 21, 1991, Page 00014Buy Reprints The New York Times Archives
Interest rates on short-term issues moved lower again yesterday and bond prices rose as the continuing crisis in the Soviet Union gave investors ample excuse to redirect funds into high-quality, safe securities.In addition to the Soviet crisis, traders said prices had also risen in anticipation that the Federal Reserve Board is about to lower short-term interest rates again soon and the idea that the economy may be falling back into recession.""Given those three factors, how can you bet against the market?"" one government bond trader said.Compared with Monday, when trading activity bordered on the chaotic after news of the ouster of Soviet President Mikhail S. Gorbachev, dealers said yesterday's session was much quieter.""People are just waiting, but right now the fundamentals for the market are in pretty good shape,"" another bond trader said.
Advertisement
Continue reading the main story
Traders hoping to see a sign from the Fed that it had eased policy yesterday were disappointed. The central bank refrained from conducting open market operations when the funds rate was trading at 5.50 percent, the rate widely seen as the Fed's current target.  Fed Panel's Meeting Continue reading the main story",http://www.nytimes.com/1991/08/21/business/credit-markets-short-term-rates-drop-further.html?searchResultPosition=1
1991-08-20 00:00:00,1991-08-21 00:00:00,Dollar Settles Back But Market Is Uneasy,"An uneasy calm returned to Western financial markets Tuesday. But analysts cautioned that events in the Soviet Union could yet create further havoc in markets - particularly a worst-case scenario of a full-scale civil war with millions of refugees flooding into Scandinavia and Central Europe.""There are no long-term conclusions to be drawn"" from Tuesday's price movements, said David Hale, analyst at Kemper Financial Services Inc. in Chicago. ""We've made one big price adjustment in the dollar, but there's more to go for. If fighting starts we could see further gains for the dollar and in the price of oil.""""If the government clamps down but stays in charge and civil war is averted, markets will stabilize. What's haunting markets is that there could be a civil war,"" he said.Just how nervous and unsettled markets were was shown Tuesday when the dollar dropped 3 pfennig to 1.78 Deutsche marks within minutes on an unfounded rumor that Mikhail S. Gorbachev had returned to the Kremlin.
Advertisement
Continue reading the main story
The dollar subsequently traded back up to just over 1.81 DM, below Monday's closing level of 1.8235 DM, on reports that Soviet forces were approaching the Russian Parliament, where Boris Yeltsin and other opponents of the coup gathered. Continue reading the main story",http://www.nytimes.com/1991/08/21/business/worldbusiness/IHT-dollar-settles-back-but-market-is-uneasy.html?searchResultPosition=2
2007-08-07 00:00:00,2007-08-08 00:00:00,Text of Statement by Fed Committee,"Following is the text of a statement released by the Federal Reserve yesterday after the Fed’s monetary policy panel, the Federal Open Market Committee, decided to leave interest rates unchanged.The Federal Open Market Committee decided today to keep its target for the federal funds rate at 5 1/4  percent.Economic growth was moderate during the first half of the year. Financial markets have been volatile in recent weeks, credit conditions have become tighter for some households and businesses and the housing correction is ongoing. Nevertheless, the economy seems likely to continue to expand at a moderate pace over coming quarters, supported by solid growth in employment and incomes and a robust global economy.Readings on core inflation have improved modestly in recent months. However, a sustained moderation in inflation pressures has yet to be convincingly demonstrated. Moreover, the high level of resource utilization has the potential to sustain those pressures.Although the downside risks to growth have increased somewhat, the committee’s predominant policy concern remains the risk that inflation will fail to moderate as expected. Future policy adjustments will depend on the outlook for both inflation and economic growth, as implied by incoming information.Voting for the F.O.M.C. monetary policy action were Ben S. Bernanke, chairman; Timothy F. Geithner, vice chairman; Thomas M. Hoenig; Donald L. Kohn; Randall S. Kroszner; Frederic S. Mishkin; Michael H. Moskow; William Poole; Eric Rosengren; and Kevin M. Warsh.
A version of this article appears in print on , on Page C7 of the New York edition with the headline: Text of Statement By Fed Committee.  Order Reprints| Today's Paper|Subscribe
Continue reading the main story",http://www.nytimes.com/2007/08/08/business/08text.html?searchResultPosition=1
2007-08-07 00:00:00,2007-08-08 00:00:00,Fed Leaves Rate Steady; No Sign of Future Cut,"Photo
Wall Street watched Tuesday's Federal Reserve announcement closely.
Credit
            Daniel Acker/Bloomberg News        
(function () {
        var figure, fragment, storyHeader;
        var html, header, headline, storyMeta, mediaActionOverlay, supportedBy;
        var story = document.getElementById('story');
        var adAggro = window.magnum.getFlags().indexOf('adAggro') !== -1 &&
            (window.NYTD.Abra('www-story-pro-agro') === 'pro-10' ||
            window.NYTD.Abra('www-story-pro-agro') === 'pro-8' ||
            window.NYTD.Abra('www-story-pro-agro') === 'pro-6' ||
            window.NYTD.Abra('www-story-pro-agro') === 'pro-4');
        var adAggro2 = window.magnum.getFlags().indexOf('story1427AdAggro') !== -1 &&
            (window.NYTD.Abra('www-story-1427-ad-aggro') === 'pro-10' ||
            window.NYTD.Abra('www-story-1427-ad-aggro') === 'pro-8' ||
            window.NYTD.Abra('www-story-1427-ad-aggro') === 'pro-6' ||
            window.NYTD.Abra('www-story-1427-ad-aggro') === 'pro-4');
        if ((adAggro || adAggro2) &&
            document.documentElement.className.indexOf('article-has-layout-large-horizontal') === -1
        ) {
                // only run this test if it's large or jumbo horizontal lede media
                figure = document.querySelectorAll('.lede.photo')[0];
                if (figure.className.indexOf('layout-large-horizontal') === -1 && figure.className.indexOf('layout-jumbo-horizontal') === -1) {
                    require(['foundation/main'], function (main) {
                        require(['foundation/tracking/tracking-mixin'], function (tracking) {
                            tracking.trackingTriggerRaw(
                                'not-running-pro-topper-ad-test',
                                {
                                    'module': 'not-running-pro-topper-ad-test',
                                    'region': 'not-running-pro-topper-ad-test'
                                },
                                'interaction'
                            );
                        });
                    });
                    return;
                }
                document.documentElement.className += ' article-has-layout-large-horizontal';
                // delete supported by
                supportedBy = document.querySelectorAll('.supported-by')[0];
                if (supportedBy) {
                        supportedBy.parentNode.removeChild(supportedBy);
                }
                fragment = document.createDocumentFragment(); // this will be the top ad
                fragment.appendChild(document.getElementById('TopAd'));
                storyHeader = document.getElementById('story-header');
                if (storyHeader.nextSibling) {
                  storyHeader.parentNode.insertBefore(fragment, storyHeader.nextSibling);
                }
                else {
                  storyHeader.parentNode.appendChild(fragment);
                }
                document.getElementById('TopAd').style.display = 'block';
                document.getElementById('TopAd').style.marginBottom = '45px';
        } // end ad if
        if ((adAggro || adAggro2) &&
            document.documentElement.className.indexOf('article-has-layout-large-horizontal') !== -1
        ) {
                html = document.documentElement;
                header = document.getElementById('story-header');
                figure = document.querySelectorAll('.lede.photo')[0];
                headline = document.getElementById('headline');
                storyMeta = document.getElementById('story-meta');
                mediaActionOverlay = figure.getElementsByClassName(""media-action-overlay"")[0];
                html.className += ' has-cover-media';
                story.className += "" has-headline-image-topper bleed-align-left"";
                header.appendChild(figure);
            if (window.magnum.getFlags().indexOf('story1427AdAggroTracking') !== -1) {
                require(['foundation/main'], function (main) {
                    require(['foundation/tracking/tracking-mixin'], function (tracking) {
                        tracking.trackingTriggerRaw(
                            'running-pro-topper-ad-test',
                            {
                                'module': 'running-pro-topper-ad-test',
                                'region': 'running-pro-topper-ad-test'
                            },
                            'interaction'
                        );
                    });
                });
            }
        }
})();
WASHINGTON, Aug. 7 — The Federal Reserve kept its key interest rate unchanged on Tuesday and signaled that it still expected to avoid cutting short-term rates despite the recent tumult in credit markets and on Wall Street. The Fed suggested that it would change course only if economic conditions deteriorate badly in the weeks and months ahead.In a statement announcing that the overnight lending rate it controls  would remain unchanged at 5.25 percent, the Fed’s policy-setting Federal Open Market Committee did not drift significantly from its core message that inflation remains a greater risk to the economy than recession.The central bank, however, softened its tone slightly by giving some recognition to worsening conditions in financial markets, by adding a new phrase to its statement saying that the risk of an economic downturn has “increased somewhat.”“The Fed threw the markets a bone, commenting on recent market volatility and tighter credit conditions,” Steven A. Wood of Insight Economics wrote in a commentary. “However, they gave no hint that they would act anytime soon.”
Advertisement
Continue reading the main story
On Wall Street, traders had difficulty sorting out the Fed’s message and by the end of the day still seemed convinced that the Fed was keeping the door open to a rate cut later this year. After falling sharply minutes after the statement was released around 2:15 p.m., stocks later rebounded, finishing trading modestly higher. The Standard & Poor’s 500 stock index gained 0.6 percent and the Dow Jones industrial average added almost 36 points to close at 13,504.30. Continue reading the main story",http://www.nytimes.com/2007/08/08/business/08fed.html?searchResultPosition=2
2007-08-07 00:00:00,2007-08-08 00:00:00,Shares gain in Europe and Asia after Fed leaves rate unchanged,"Stocks in Europe and Asia advanced Wednesday after the U.S. Federal Reserve left interest rates unchanged and said that  losses in the U.S. mortgage market probably would not hold back growth in the world's biggest economy.Samsung Electronics  and Toyota   led gains in Asia, helping reverse a $2.65 trillion sell-off in equities worldwide in recent weeks amid fears that defaults of risky subprime mortgages in the United States could threaten growth, erode earnings and curb takeovers.ING Group,  the  Dutch financial-services company, and the sporting-goods maker Adidas  climbed in Europe after the companies reported profit that beat analysts' estimates.The Morgan Stanley Capital International world index advanced 0.3 percent to 1569.0 by midmorning in London. The index has dropped 5.2 percent since touching a record on July 19.
Advertisement
Continue reading the main story
""The fundamental backdrop is still very good,"" said Mike Lenhoff,  chief strategist at Brewin Dolphin Securities in London. ""Earnings results continue to be much better than expected."" Continue reading the main story",http://www.nytimes.com/2007/08/08/business/worldbusiness/08iht-fed.1.7036966.html?searchResultPosition=3
2007-08-07 00:00:00,2007-08-08 00:00:00,Ethanol Is Feeding Hot Market for Farmland,"Photo
Paul Burrs tags the ear of a calf while his farming partner, Matt Schumacher,  keeps the calf's mother at bay. The two men pooled their resources two years ago to farm row crops and raise cattle near Dixon, Ill.
Credit
            Sally Ryan for The New York Times        
(function () {
        var figure, fragment, storyHeader;
        var html, header, headline, storyMeta, mediaActionOverlay, supportedBy;
        var story = document.getElementById('story');
        var adAggro = window.magnum.getFlags().indexOf('adAggro') !== -1 &&
            (window.NYTD.Abra('www-story-pro-agro') === 'pro-10' ||
            window.NYTD.Abra('www-story-pro-agro') === 'pro-8' ||
            window.NYTD.Abra('www-story-pro-agro') === 'pro-6' ||
            window.NYTD.Abra('www-story-pro-agro') === 'pro-4');
        var adAggro2 = window.magnum.getFlags().indexOf('story1427AdAggro') !== -1 &&
            (window.NYTD.Abra('www-story-1427-ad-aggro') === 'pro-10' ||
            window.NYTD.Abra('www-story-1427-ad-aggro') === 'pro-8' ||
            window.NYTD.Abra('www-story-1427-ad-aggro') === 'pro-6' ||
            window.NYTD.Abra('www-story-1427-ad-aggro') === 'pro-4');
        if ((adAggro || adAggro2) &&
            document.documentElement.className.indexOf('article-has-layout-large-horizontal') === -1
        ) {
                // only run this test if it's large or jumbo horizontal lede media
                figure = document.querySelectorAll('.lede.photo')[0];
                if (figure.className.indexOf('layout-large-horizontal') === -1 && figure.className.indexOf('layout-jumbo-horizontal') === -1) {
                    require(['foundation/main'], function (main) {
                        require(['foundation/tracking/tracking-mixin'], function (tracking) {
                            tracking.trackingTriggerRaw(
                                'not-running-pro-topper-ad-test',
                                {
                                    'module': 'not-running-pro-topper-ad-test',
                                    'region': 'not-running-pro-topper-ad-test'
                                },
                                'interaction'
                            );
                        });
                    });
                    return;
                }
                document.documentElement.className += ' article-has-layout-large-horizontal';
                // delete supported by
                supportedBy = document.querySelectorAll('.supported-by')[0];
                if (supportedBy) {
                        supportedBy.parentNode.removeChild(supportedBy);
                }
                fragment = document.createDocumentFragment(); // this will be the top ad
                fragment.appendChild(document.getElementById('TopAd'));
                storyHeader = document.getElementById('story-header');
                if (storyHeader.nextSibling) {
                  storyHeader.parentNode.insertBefore(fragment, storyHeader.nextSibling);
                }
                else {
                  storyHeader.parentNode.appendChild(fragment);
                }
                document.getElementById('TopAd').style.display = 'block';
                document.getElementById('TopAd').style.marginBottom = '45px';
        } // end ad if
        if ((adAggro || adAggro2) &&
            document.documentElement.className.indexOf('article-has-layout-large-horizontal') !== -1
        ) {
                html = document.documentElement;
                header = document.getElementById('story-header');
                figure = document.querySelectorAll('.lede.photo')[0];
                headline = document.getElementById('headline');
                storyMeta = document.getElementById('story-meta');
                mediaActionOverlay = figure.getElementsByClassName(""media-action-overlay"")[0];
                html.className += ' has-cover-media';
                story.className += "" has-headline-image-topper bleed-align-left"";
                header.appendChild(figure);
            if (window.magnum.getFlags().indexOf('story1427AdAggroTracking') !== -1) {
                require(['foundation/main'], function (main) {
                    require(['foundation/tracking/tracking-mixin'], function (tracking) {
                        tracking.trackingTriggerRaw(
                            'running-pro-topper-ad-test',
                            {
                                'module': 'running-pro-topper-ad-test',
                                'region': 'running-pro-topper-ad-test'
                            },
                            'interaction'
                        );
                    });
                });
            }
        }
})();
DEKALB, Ill. — While much of the nation worries about a slumping real estate market, people in Midwestern farm country are experiencing exactly the opposite. Take, for instance, the farm here — nearly 80 acres of corn and soybeans off a gravel road in a universe of corn and soybeans — that sold for $10,000 an acre at auction this spring, a price that astonished even the auctioneer.“If they had seen that day, they would have never believed it,” Penny Layman said of her sister and brother-in-law, who paid $32,000 for the entire spread in 1962 and whose deaths led to the sale.Skyrocketing farmland prices, particularly in states like Illinois, Iowa and Nebraska, giddy with the promise of corn-based ethanol, are stirring new optimism among established farmers. But for younger farmers, already rare in this graying profession, and for small farmers with dreams of expanding and grabbing a piece of the ethanol craze, the news is oddly grim. The higher prices feel out of reach.“It’s extremely frustrating,” said Paul Burrs, who farms about 400 acres near Dixon, Ill., and says he regularly bids on new farmland in the hopes of renting it. Mostly, he said, he loses out to higher bidders. “I crunch the numbers and go as high as I can. But then that’s it. There’s nothing more I can do.”
Advertisement
Continue reading the main story
Mr. Burrs, who is 28, had a grandfather and a stepgrandfather who farmed. “So I guess it’s in my blood,” he said, “that feeling that you’ve got to do this, you were meant to do this.” Continue reading the main story",http://www.nytimes.com/2007/08/08/us/08farmers.html?searchResultPosition=4
2007-08-07 00:00:00,2007-08-08 00:00:00,Ethanol production gives new life to farmland,"DEKALB, Illinois — While much of the United States worries about a slumping real estate market, people in Midwestern farm country are experiencing exactly the opposite. Take, for instance, a farm here - nearly 80 acres, or 32 hectares, of corn and soybeans off a gravel road in a universe of corn and soybeans - that sold for $10,000 an acre at auction this spring, a price that astonished even the auctioneer.""If they had seen that day, they would have never believed it,"" Penny Layman said of her sister and brother-in-law, who paid $32,000 for the entire spread in 1962 and whose deaths led to the sale.Skyrocketing farmland prices, particularly in states like Illinois, Iowa and Nebraska, giddy with the promise of corn-based ethanol, are stirring new optimism among established farmers.But for younger farmers, already rare in this graying profession, and for small farmers with dreams of expanding and grabbing a piece of the ethanol craze, the news is oddly grim. The higher prices feel out of reach.
Advertisement
Continue reading the main story
""It's extremely frustrating,"" said Paul Burrs, 28, who farms about 400 acres near Dixon, Illinois, and says he regularly bids on new farmland in the hopes of renting it. Mostly, he said, he loses out to higher bidders. ""I crunch the numbers and go as high as I can. But then that's it. There's nothing more I can do."" Continue reading the main story",http://www.nytimes.com/2007/08/08/business/worldbusiness/08iht-ethanol.4.7046256.html?searchResultPosition=5
2009-03-18 00:00:00,2009-03-19 00:00:00,Fed to Buy $1 Trillion in Securities to Aid Economy,"The Federal Reserve sharply stepped up its efforts to bolster the economy on Wednesday, announcing that it would pump an extra $1 trillion into the financial system by purchasing Treasury bonds and mortgage securities.
Having already reduced the key interest rate it controls nearly to zero, the central bank has increasingly turned to alternatives like buying securities as a way of getting more dollars into the economy, a tactic that amounts to creating vast new sums of money out of thin air. But the moves on Wednesday were its biggest yet, almost doubling all of the Fed’s measures in the last year, The New York Times’s Edmund L. Andrews reports.
The action makes the Fed a buyer of long-term government bonds rather than the short-term debt that it typically buys and sells to help control the money supply.
The idea was to encourage more economic activity by lowering interest rates, including those on home loans, and to help the financial system as it struggles under the crushing weight of bad loans and poor investments.
Investors responded with surprise and enthusiasm. The Dow Jones industrial average, which had been down about 50 points just before the announcement, jumped immediately and ended the day up almost 91 points at 7,486.58. Yields on long-term Treasury bonds dropped markedly, and analysts predicted that interest rates on fixed-rate mortgages would soon drop below 5 percent.
But there were also clear indications that the Fed was taking risks that could dilute the value of the dollar and set the stage for future inflation. Gold prices rose $26.60 an ounce, hitting $942, a sign of declining confidence in the dollar. The dollar, which had been losing value in recent weeks to the euro and the yen, dropped sharply again on Wednesday.
In its announcement, the central bank said that the United States remained in a severe recession and listed its continuing woes, from job losses and lost housing wealth to falling exports as a result of the worldwide economic slowdown.
“In these circumstances, the Federal Reserve will employ all available tools to promote economic recovery and to preserve price stability,” the central bank said.
As expected, policy makers decided to keep the Fed’s benchmark interest rate on overnight loans in a range between zero and 0.25 percent.
But to the surprise of investors and analysts, the committee said it had decided to purchase an additional $750 billion worth of government-guaranteed mortgage-backed securities on top of the $500 billion that the Fed is already in the process of buying.
In addition, the Fed said it would buy up to $300 billion worth of longer-term Treasury securities over the next six months. That would tend to push down longer-term interest rates on all types of loans.
All these measures would come in addition to what has already been an unprecedented expansion of lending by the Fed. The central bank also said it would probably expand the scope of a new program to finance consumer and business lending, which gets under way this week.
In effect, the central bank has been lending money to a wider and wider array of borrowers, and it has financed that lending by using its authority to create new money at will.
Since last September, the Fed’s lending programs have roughly doubled the size of its balance sheet, to about $1.8 trillion, from $900 billion. The actions announced on Wednesday are likely to expand that to well over $3 trillion over the next year.
Despite a trickle of encouraging data in the last few weeks, Fed officials were clearly still worried and in no mood to cut back on their emergency efforts.
Fed policy makers sharply reduced their economic forecasts in January, predicting that the economy would continue to experience steep contractions for the first half of 2009, that unemployment could approach 9 percent by the end of the year and that there was at least a small risk of a drop in consumer prices like those that Japan experienced for nearly a decade.
The Fed rarely buys long-term government bonds. The last occasion was nearly 50 years ago under different economic circumstances when it tried to reduce long-term interest rates while allowing short term rates to rise.
Ben S. Bernanke, the Fed chairman, has been extremely cautious in recent weeks about predicting an end to the recession, saying that he hoped to see the start of a recovery later this year but warning that unemployment, a lagging indicator, would probably keep climbing until some time in 2010.
In contrast to several recent Fed decisions, with the presidents of some regional Fed banks dissenting, the decision at Wednesday’s meeting of the 10 members of the Federal Open Market Committee, the central bank’s policy making group, was unanimous.
Jan Hatzius, chief economist at Goldman Sachs, told The Times the Fed had adopted a “kitchen sink” strategy of throwing everything it had to jolt the economy out of its downward spiral.
But while Mr. Hatzius applauded the decision, he cautioned that the central bank could not solve the economy’s problems by expanding cheap money.
“Even if the Fed could make interest rates negative, that wouldn’t necessarily help,” Mr. Hatzius told The Times. “We’re in a deep recession mainly because the private sector, for a variety of reasons, has decided to save a lot more. You can have a zero interest rate, but if you just offer more money on top of the money that is already available, it doesn’t do that much.”
Fed officials have been wrestling for months with the fact that lenders remain unwilling to lend and borrowers are unwilling or unable to borrow. Even though the Fed has been creating money at the fastest rate in its history, much of that money has remained dormant.
The Fed’s action is an expansion of its effort to bypass the private banking system and act as a lender in its own right.
The Fed and the Treasury are starting a joint venture this week called the Consumer and Business Lending Initiative in their latest effort to thaw the still-frozen credit markets. The program will start out with $200 billion in financing for consumer loans, small-business loans and some corporate purposes.
Fed officials have said they hope to expand the program next month, possibly to include the huge market for commercial mortgages, and both the Fed and Treasury hope the program will eventually provide up to $1 trillion in total financing.
Go to Article from The New York Times »
Go to Press Release from the Federal Reserve »",https://dealbook.nytimes.com/2009/03/19/fed-to-buy-1-trillion-in-securities-to-aid-economy/?searchResultPosition=1
2001-11-06 00:00:00,2001-11-07 00:00:00,THE MARKETS: Market Place; 10th Fed Rate Cut This Year Raises Hopes for a Recovery,"The Federal Reserve cut interest rates again yesterday, pushing down short-term rates as far this year as it has usually done before the economy comes out of a recession. Stock market investors now seem to believe a recovery will begin by the middle of next year.Despite some hesitation after the announcement of the half-point reduction, share prices ended the day with a solid rally -- making it the most enthusiastic reaction of the year for any of the cuts that have come at regularly scheduled meetings of the central bank's policy making Federal Open Market Committee.The cut leaves the rate on overnight loans between banks at 2 percent, the lowest since 1961.The three major market averages, the Dow Jones industrial average, the Standard & Poor's 500 and the Nasdaq composite index, ended the day up 1.5 percent or more. They had been mixed to down after the first five expected moves this year, but rose, albeit not as strongly as yesterday, after the last move, on Oct. 2.Lower interest rates are expected to stimulate the economy by making it less expensive for individuals and businesses to borrow money. One rate the Fed directly controls is now down more than two-thirds from where it began the year. That is about the same amount as rates fell before recent recessions ended.
Advertisement
Continue reading the main story
In part, yesterday's market advance reflected more mystery than usual surrounding the Fed meeting. While all Fed forecasters expected a cut, they were split between factions that expected a quarter-point cut -- or 25 basis points -- and those that expected the cut to be twice as much. Continue reading the main story",http://www.nytimes.com/2001/11/07/business/the-markets-market-place-10th-fed-rate-cut-this-year-raises-hopes-for-a-recovery.html?searchResultPosition=1
2002-09-24 00:00:00,2002-09-25 00:00:00,Text of Statement by the Fed,"Following is the text of a statement released by the Federal Reserve yesterday after the Fed's monetary policy panel, the Open Market Committee, decided to leave interest rates unchanged:The Federal Open Market Committee decided today to keep its target for the federal funds rate unchanged at 1 3/4 percent.The information that has become available since the last meeting of the committee suggests that aggregate demand is growing at a moderate pace.Over time, the current accommodative stance of monetary policy, coupled with still robust underlying growth in productivity, should be sufficient to foster an improving business climate. However, considerable uncertainty persists about the extent and timing of the expected pickup in production and employment owing in part to the emergence of heightened geopolitical risks.Consequently, the committee believes that for the foreseeable future, against the background of its long-run goals of price stability and sustainable economic growth and of the information currently available, the risks are weighted mainly toward conditions that may generate economic weakness.Voting for the F.O.M.C. monetary policy action were: Alan Greenspan, chairman; William J. McDonough, vice chairman; Ben S. Bernanke; Susan S. Bies; Roger W. Ferguson Jr.; Jerry L. Jordan; Donald L. Kohn; Mark W. Olson; Anthony M. Santomero, and Gary H. Stern.Voting against the action were: Edward M. Gramlich and Robert D. McTeer Jr.Governor Gramlich and President McTeer preferred a reduction in the target for the federal funds rate.
We are continually improving the quality of our text archives. Please send feedback, error reports,
        and suggestions to archive_feedback@nytimes.com.
A version of this article appears in print on September 25, 2002, on Page C00018 of the National edition with the headline: Text of Statement by the Fed.  Order Reprints| Today's Paper|Subscribe
Continue reading the main story",http://www.nytimes.com/2002/09/25/business/text-of-statement-by-the-fed.html?searchResultPosition=1
2002-09-24 00:00:00,2002-09-25 00:00:00,THE MARKETS: STOCKS & BONDS; Dow Plunges To 4-Year Low After Dissent On Fed Panel,"The Dow Jones industrial average plunged to a four-year low yesterday, as investors digested a surprise dissent from two Federal Reserve policy makers.Two members of the Federal Open Market Committee, which met yesterday to discuss interest rate policy, voted against the decision of the majority of the committee to keep the Fed's benchmark interest rate at 1.75 percent. They wanted to reduce it.The dissent, from Edward Gramlich, a Fed governor, and Robert McTeer, the president of the Federal Reserve Bank of Dallas, was read both negatively and positively by investors, as was evident in the gyrations in the market after the 2:15 p.m. announcement. But by the end of the session, it appeared that the negative interpretation was holding sway for now.The Dow dropped 189.02 points, or 2.4 percent, to 7,683.13, its lowest close since October 1998, while the Standard & Poor's 500-stock index fell 14.41 points, or 1.7 percent, to 819.29. The Nasdaq composite index, which eked out small gains earlier in the day, slipped 2.76 points, or 0.2 percent, to 1,182.17, a six-year low.
Advertisement
Continue reading the main story
Both the Dow and the Nasdaq are now below the levels they fell to in the summer, when the overall market dropped to a five-year low. The S.& P. 500 is just 21.59 points above the five-year low it reached in July. Continue reading the main story",http://www.nytimes.com/2002/09/25/business/the-markets-stocks-bonds-dow-plunges-to-4-year-low-after-dissent-on-fed-panel.html?searchResultPosition=2
2002-09-24 00:00:00,2002-09-25 00:00:00,FED OPTS TO LEAVE RATES UNCHANGED,"The Federal Reserve voted today to leave official interest rates unchanged, but 2 of its 12 voting members took the rare step of opposing the decision and instead backed an immediate rate cut.The split decision did little to calm the tumult on Wall Street, where the Dow Jones industrial average ended the day at its lowest level in four years. But it was a clear indication that Fed officials, like economists generally, are divided over how to deal with the fears of further weakness in the economy and the uncertainty created by the prospect of war with Iraq. [Page C1.]It was the first time since 1998 that two members of the Fed's policy-setting Open Market Committee simultaneously broke ranks with Alan Greenspan, the chairman. While there is no indication that Mr. Greenspan's leadership or stature are at risk -- he left for Britain after the meeting to receive an honorary knighthood from Queen Elizabeth II on Thursday -- the dissents highlighted the unease in Washington and the markets about whether the economy is at risk of stalling again.The vote left investors and analysts uncertain about the Fed's next step. It disappointed some investors, who had hoped the Fed would address the swoon in stock prices, declining consumer confidence and reluctance on the part of businesses to expand and invest.
Advertisement
Continue reading the main story
But the willingness of two Fed members to call for lower rates today suggested to analysts that a rate cut would be on the agenda at the next Fed meeting, on Nov. 6, the day after Congressional elections, when any move the central bank might make would have fewer political implications. If economic indicators point to further weakness, many predicted, the Fed is likely to lower rates at that meeting. Continue reading the main story",http://www.nytimes.com/2002/09/25/business/fed-opts-to-leave-rates-unchanged.html?searchResultPosition=3
2005-03-22 00:00:00,2005-03-23 00:00:00,Text of the Fed Statement on Interest Rates,"Following is the text of a statement released by the Federal Reserve yesterday after the Fed's monetary policy panel, the Federal Open Market Committee, decided to raise its benchmark interest rates a quarter point:The Federal Open Market Committee decided today to raise its target for the federal funds rate by 25 basis points, to 23/4 percent.The committee believes that, even after this action, the stance of monetary policy remains accommodative and, coupled with robust underlying growth in productivity, is providing ongoing support to economic activity. Output evidently continues to grow at a solid pace despite the rise in energy prices, and labor market conditions continue to improve gradually. Though longer-term inflation expectations remain well contained, pressures on inflation have picked up in recent months and pricing power is more evident. The rise in energy prices, however, has not notably fed through to core consumer prices.The committee perceives that, with appropriate monetary policy action, the upside and downside risks to the attainment of both sustainable growth and price stability should be kept roughly equal. With underlying inflation expected to be contained, the committee believes that policy accommodation can be removed at a pace that is likely to be measured. Nonetheless, the committee will respond to changes in economic prospects as needed to fulfill its obligation to maintain price stability.Voting for the F.O.M.C. monetary policy action were Alan Greenspan, chairman; Timothy F. Geithner, vice chairman; Ben S. Bernanke; Susan S. Bies; Roger W. Ferguson Jr.; Edward M. Gramlich; Jack Guynn; Donald L. Kohn; Michael H. Moskow; Mark W. Olson; Anthony M. Santomero; and Gary H. Stern.In a related action, the board of governors unanimously approved a 25-basis-point increase in the discount rate, to 33/4 percent. In taking this action, the board approved the requests submitted by the boards of directors of the Federal Reserve Banks of Boston, New York, Philadelphia, Cleveland, Richmond, Atlanta, Chicago, St. Louis, Minneapolis and San Francisco.
We are continually improving the quality of our text archives. Please send feedback, error reports,
        and suggestions to archive_feedback@nytimes.com.
A version of this article appears in print on March 23, 2005, on Page C00008 of the National edition with the headline: Text of the Fed Statement on Interest Rates.  Order Reprints| Today's Paper|Subscribe
Continue reading the main story",http://www.nytimes.com/2005/03/23/business/text-of-the-fed-statement-on-interest-rates.html?searchResultPosition=1
2005-03-22 00:00:00,2005-03-23 00:00:00,Fed Lifts Rate 7th Time in Year and Warns of Greater Inflation,"Correction AppendedWASHINGTON, March 22 - The Federal Reserve raised new worries about inflation on Tuesday, setting off alarms in the stock and bond markets that the central bank might drive up interest rates faster than investors had been expecting.The Fed nudged up short-term interest rates for the seventh time in the last year, raising the federal funds rate on overnight loans between banks to 2.75 percent from 2.5 percent. It restated its intention to keep raising them at a ""measured"" pace in the months ahead.But in a departure from previous declarations, the central bank said there were rising inflationary pressures beyond those tied directly to the recent jumps in oil prices.""Though longer-term inflation expectations remain well contained, pressures on inflation have picked up in recent months and pricing power is more evident,"" the policy-making Federal Open Market Committee said in a statement.
Advertisement
Continue reading the main story
The Fed also changed its assessment of risks to the economy. Last month, it said the risks to inflation and growth were ""roughly equal."" On Tuesday, it said the risks ""should be kept roughly equal,"" but said its outlook was dependent on ""appropriate monetary policy action."" That implied that the Fed might have to take tougher action. Continue reading the main story",http://www.nytimes.com/2005/03/23/business/fed-lifts-rate-7th-time-in-year-and-warns-of-greater-inflation.html?searchResultPosition=2
